mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.401127815246582,0.2551722778352129,0.017316579818725586,0.00262666399772206,0.01,{'C': 0.01},0.8515242457747592,0.8513662928447323,0.8504185752645712,0.851682198704786,0.8453640815037119,0.8500710788185122,0.0023942246496915535,1
1.4382461547851562,0.07187472792884277,0.019110870361328126,0.005671613002015582,0.1,{'C': 0.1},0.8515242457747592,0.8507344811246249,0.8501026694045175,0.8515242457747592,0.8450481756436582,0.8497867635444638,0.0024285744550665207,2
1.482253408432007,0.1268782974318172,0.012050294876098632,0.0022259609981243405,1.0,{'C': 1},0.8512083399147055,0.8507344811246249,0.8501026694045175,0.8513662928447323,0.845206128573685,0.849723582372453,0.00230113079784861,5
1.4045136451721192,0.0675534178219828,0.017648744583129882,0.0066842691814817,10.0,{'C': 10},0.8512083399147055,0.8507344811246249,0.8501026694045175,0.8515242457747592,0.845206128573685,0.8497551729584585,0.002324431797712497,3
1.1611604690551758,0.25999105870409284,0.006348752975463867,0.0006590706102537476,100.0,{'C': 100},0.8512083399147055,0.8507344811246249,0.8501026694045175,0.8515242457747592,0.845206128573685,0.8497551729584585,0.002324431797712497,3
